19 Triangle 117.014 2 118.997 1.5 120.497 0.347 No money at stake! 120.913 1.603 1 302 Correct Response!
20 SmallPun 122.513 2 124.496 2 126.496 0.347 You keep $0.20! 126.912 1.603 1 292 Correct Response!
21 Triangle 128.512 2 130.495 2 132.495 0.347 No money at stake! 132.912 1.603 1 293 Correct Response!
22 SmallReward 134.511 2 136.495 1.5 137.994 0.347 You did not earn $0.20! 138.411 1.603 0 0 You pressed too slow!
23 Triangle 140.011 2 141.994 1.5 143.494 0.367 No money at stake! 143.944 1.583 1 286 Correct Response!
24 SmallReward 145.51 2 147.493 3 150.493 0.367 You did not earn $0.20! 150.943 1.583 0 0 You pressed too slow!
25 LgReward 152.509 2 154.492 1.5 155.992 0.367 You did not earn $5! 156.442 1.583 0 0 You pressed too slow!
26 Triangle 158.008 2 159.992 2 161.991 0.367 No money at stake! 162.441 1.583 0 0 You pressed too slow!
27 SmallReward 164.008 2 165.991 2 167.991 0.367 You earn $0.20! 168.44 1.583 1 364 Correct Response!
28 SmallPun 170.007 2 171.99 1.5 173.49 0.387 You keep $0.20! 173.956 1.563 1 321 Correct Response!
29 SmallPun 175.506 2 177.489 3 180.489 0.387 You keep $0.20! 180.956 1.563 1 274 Correct Response!
30 Triangle 182.505 2 184.488 1.5 185.988 0.387 No money at stake! 186.455 1.563 1 335 Correct Response!
31 SmallReward 188.005 2 189.988 1.5 191.488 0.387 You earn $0.20! 191.954 1.563 1 299 Correct Response!
32 SmallReward 193.504 2 195.487 3.5 198.987 0.367 You earn $0.20! 199.437 1.583 1 296 Correct Response!
33 LgReward 201.003 2 202.986 1.5 204.486 0.367 You earn $5! 204.919 1.583 1 325 Correct Response!
34 LgReward 206.502 2 208.485 2.5 210.985 0.367 You earn $5! 211.418 1.583 1 345 Correct Response!
35 SmallPun 213.001 2 214.985 2.5 217.484 0.317 You lose $0.20! 217.884 1.633 0 0 You pressed too slow!
36 SmallPun 219.501 2 221.484 4 225.483 0.317 You lose $0.20! 225.883 1.633 0 0 You pressed too slow!
37 SmallReward 227.5 2 229.483 1.5 230.983 0.317 You did not earn $0.20! 231.382 1.633 0 0 You pressed too slow!
38 SmallPun 232.999 2 234.982 1.5 236.482 0.337 You lose $0.20! 236.898 1.613 0 0 You pressed too slow!
39 LgPun 238.498 2 240.481 1.5 241.981 0.337 You lose $5! 242.398 1.613 0 0 You pressed too slow!
40 Triangle 243.998 2 245.981 1.5 247.48 0.337 No money at stake! 247.897 1.613 0 0 You pressed too slow!
41 Triangle 249.497 2 251.48 2.5 253.98 0.337 No money at stake! 254.396 1.613 1 325 Correct Response!
42 LgPun 255.996 2 257.979 1.5 259.479 0.337 You lose $5! 259.896 1.613 0 0 You pressed too slow!
43 LgPun 261.495 2 263.478 4 267.478 0.407 You keep $5! 267.961 1.543 1 275 Correct Response!
44 Triangle 269.494 2 271.477 3.5 274.977 0.407 No money at stake! 275.46 1.543 1 240 Correct Response!
45 SmallReward 276.993 2 278.976 1.5 280.476 0.407 You earn $0.20! 280.96 1.543 1 269 Correct Response!
46 LgReward 282.493 2 284.476 2 286.475 0.407 You earn $5! 286.959 1.543 1 318 Correct Response!
47 LgReward 288.492 2 290.475 1.5 291.975 0.427 You earn $5! 292.475 1.523 1 298 Correct Response!
48 LgPun 293.991 2 295.974 3 298.974 0.427 You keep $5! 299.474 1.523 1 346 Correct Response!
49 LgPun 300.99 2 302.973 3.5 306.473 0.427 You keep $5! 306.973 1.523 1 367 Correct Response!
50 LgPun 308.489 2 310.472 2.5 312.972 0.377 You keep $5! 313.422 1.573 1 340 Correct Response!
